SCRUB_ITEM,PRICE_START_DATE,PRICE_END_DATE,TSC_PRICE
37,2020-10-28,2020-11-01,89.990
37,2020-11-02,2020-11-12,89.990
37,2020-11-13,2020-11-23,99.990
37,2020-11-24,2020-11-28,89.990
37,2020-11-29,2020-12-05,89.990
37,2020-12-06,2020-12-07,99.990
37,2020-12-08,2020-12-12,89.990
37,2020-12-13,2020-12-18,89.990
37,2020-12-19,2020-12-24,89.990
37,2020-12-25,2021-01-05,99.990
37,2021-01-06,2021-01-10,89.990
37,2021-01-11,2021-01-26,99.990
37,2021-01-27,2021-01-31,89.990
37,2021-02-01,2021-02-09,99.990
37,2021-02-10,2021-02-15,89.990
37,2021-02-16,2021-02-28,99.990
37,2021-03-01,2021-03-31,89.990
37,2021-04-01,2021-04-22,99.990
37,2021-04-23,9999-12-31,109.990
38,2019-09-09,2019-09-15,1299.990
38,2019-09-16,2019-09-22,1499.990
38,2019-09-23,2019-09-29,1299.990
38,2019-09-30,2019-10-27,1499.990
38,2019-10-28,2019-11-05,1299.990
38,2019-11-06,2019-11-10,1299.990
38,2019-11-11,2019-11-19,1299.990
38,2019-11-20,2019-11-24,1299.990
38,2019-11-25,2019-11-26,1499.990
38,2019-11-27,2019-12-01,1299.990
38,2019-12-02,2019-12-10,1299.990
38,2019-12-11,2019-12-17,1299.990
38,2019-12-18,2019-12-31,1299.990
38,2020-01-01,2020-01-07,1199.990
38,2020-01-08,2020-01-12,1199.990
38,2020-01-13,2020-01-19,1199.990
38,2020-01-20,2020-01-24,1499.990
38,2020-01-25,2020-02-04,1299.990
38,2020-02-05,2020-02-11,1299.990
38,2020-02-12,2020-02-17,1299.990
38,2020-02-18,2020-03-03,1499.990
38,2020-03-04,2020-03-08,1299.990
38,2020-03-09,2020-03-17,1299.990
38,2020-03-18,2020-03-22,1299.990
38,2020-03-23,2020-03-29,1499.990
38,2020-03-30,2020-04-07,1299.990
38,2020-04-08,2020-04-13,1299.990
38,2020-04-14,2020-04-19,1499.990
38,2020-04-20,2020-04-28,1299.990
38,2020-04-29,2020-05-05,1499.990
38,2020-05-06,2020-05-10,1299.990
38,2020-05-11,2020-05-19,1499.990
38,2020-05-20,2020-05-25,1299.990
38,2020-05-26,2020-05-31,1499.990
38,2020-06-01,2020-06-07,1299.990
38,2020-06-08,2020-06-16,1299.990
38,2020-06-17,2020-06-21,1299.990
38,2020-06-22,2020-07-05,1299.990
38,2020-07-06,2020-07-07,1499.990
38,2020-07-08,2020-07-12,1299.990
38,2020-07-13,2020-07-19,1299.990
38,2020-07-20,2020-07-28,1499.990
38,2020-07-29,2020-08-02,1299.990
38,2020-08-03,2020-08-09,1499.990
38,2020-08-10,2020-08-16,1299.990
38,2020-08-17,2020-08-23,1299.990
38,2020-08-24,2020-09-01,1299.990
38,2020-09-02,2020-09-13,1499.990
38,2020-09-14,2020-09-20,1299.990
38,2020-09-21,2020-09-27,1299.990
38,2020-09-28,2020-10-04,1299.990
38,2020-10-05,2020-10-11,1299.990
38,2020-10-12,2020-10-18,1299.990
38,2020-10-19,2020-10-27,1299.990
38,2020-10-28,2020-11-01,1299.990
38,2020-11-02,2020-11-12,1299.990
38,2020-11-13,2020-11-15,1499.990
38,2020-11-16,2020-11-17,1299.990
38,2020-11-18,2020-11-23,1299.990
38,2020-11-24,2020-11-28,1299.990
38,2020-11-29,2020-12-05,1299.990
38,2020-12-06,2020-12-07,1499.990
38,2020-12-08,2020-12-12,1299.990
38,2020-12-13,2020-12-18,1299.990
38,2020-12-19,2020-12-24,1299.990
38,2020-12-25,2020-12-31,1299.990
38,2021-01-01,2021-01-05,1299.990
38,2021-01-06,2021-01-10,1299.990
38,2021-01-11,2021-01-17,1299.990
38,2021-01-18,2021-01-26,1299.990
38,2021-01-27,2021-01-31,1299.990
38,2021-02-01,2021-02-09,1299.990
38,2021-02-10,2021-02-15,1299.990
38,2021-02-16,2021-02-23,1499.990
38,2021-02-24,2021-02-28,1299.990
38,2021-03-01,2021-03-02,1499.990
38,2021-03-03,2021-03-07,1299.990
38,2021-03-08,2021-03-16,1499.990
38,2021-03-17,2021-03-21,1299.990
38,2021-03-22,2021-03-28,1299.990
38,2021-03-29,2021-06-30,1499.990
38,2021-07-01,2021-08-26,1899.990
39,2019-09-03,2019-09-22,299.990
39,2019-09-23,2019-09-24,269.990
39,2019-09-25,2019-09-29,254.990
39,2019-09-30,2019-10-03,299.990
39,2019-10-04,2019-10-08,269.990
39,2019-10-09,2019-10-13,269.990
39,2019-10-15,2019-10-20,269.990
39,2019-10-21,2019-10-27,299.990
39,2019-10-28,2019-10-29,269.990
39,2019-10-30,2019-11-05,299.990
39,2019-11-06,2019-11-10,269.990
39,2019-11-11,2019-11-19,269.990
39,2019-11-20,2019-11-24,254.990
39,2019-11-25,2019-11-26,299.990
39,2019-11-27,2019-12-01,269.990
39,2019-12-02,2019-12-10,269.990
39,2019-12-11,2019-12-17,254.990
39,2019-12-18,2019-12-24,299.990
39,2019-12-25,2019-12-25,254.990
39,2019-12-26,2019-12-31,254.990
39,2020-01-01,2020-01-07,254.990
39,2020-01-08,2020-01-12,299.990
39,2020-01-13,2020-01-19,269.990
39,2020-01-20,2020-01-26,299.990
39,2020-01-27,2020-02-04,269.990
39,2020-02-05,2020-02-11,269.990
39,2020-02-12,2020-03-08,299.990
39,2020-03-09,2020-03-17,269.990
39,2020-03-18,2020-03-22,299.990
39,2020-03-23,2020-03-29,269.990
39,2020-03-30,2020-04-07,269.990
39,2020-04-08,2020-04-19,299.990
39,2020-04-20,2020-04-28,269.990
39,2020-04-29,2020-05-05,299.990
39,2020-05-06,2020-05-10,269.990
39,2020-05-11,2020-05-31,299.990
39,2020-06-01,2020-06-07,269.990
39,2020-06-08,2020-06-28,299.990
39,2020-06-29,2020-07-07,269.990
39,2020-07-08,2020-07-12,269.990
39,2020-07-13,2020-07-19,269.990
39,2020-07-20,2020-07-28,299.990
39,2020-07-29,2020-08-02,269.990
39,2020-08-03,2020-08-23,299.990
39,2020-08-24,2020-09-01,269.990
39,2020-09-02,2020-09-15,299.990
39,2020-09-16,2020-09-20,269.990
39,2020-09-21,2020-09-22,269.990
39,2020-09-23,2020-09-27,269.990
39,2020-09-28,2020-10-11,299.990
39,2020-10-12,2020-10-14,269.990
39,2020-10-15,2020-10-18,269.990
39,2020-10-19,2020-10-20,269.990
39,2020-10-21,2020-10-27,269.990
39,2020-10-28,2020-11-03,299.990
39,2020-11-04,2020-11-08,269.990
39,2020-11-09,2020-11-12,269.990
39,2020-11-13,2020-11-15,269.990
39,2020-11-16,2020-11-17,269.990
39,2020-11-18,2020-11-23,299.990
39,2020-11-24,2020-11-28,269.990
39,2020-11-29,2020-12-05,269.990
39,2020-12-06,2020-12-07,269.990
39,2020-12-08,2020-12-12,269.990
39,2020-12-13,2020-12-18,269.990
39,2020-12-19,2020-12-31,269.990
39,2021-01-01,2021-01-31,299.990
39,2021-02-01,2021-02-07,269.990
39,2021-02-08,2021-02-09,269.990
39,2021-02-10,2021-02-15,269.990
39,2021-02-16,2021-02-21,269.990
39,2021-02-22,2021-02-28,269.990
39,2021-03-01,2021-03-02,269.990
39,2021-03-03,2021-03-16,299.990
39,2021-03-17,2021-03-21,269.990
39,2021-03-22,2021-03-23,299.990
39,2021-03-24,2021-03-28,269.990
39,2021-03-29,2021-05-09,299.990
39,2021-05-10,2021-05-20,269.990
39,2021-05-21,2021-05-25,299.990
39,2021-05-26,2021-05-31,269.990
39,2021-06-01,2021-06-13,299.990
39,2021-06-14,2021-06-15,269.990
39,2021-06-16,2021-06-20,299.990
39,2021-06-21,2021-06-22,269.990
39,2021-06-23,9999-12-31,299.990
40,2019-09-12,2019-09-12,38.890
40,2019-09-13,2019-09-15,38.890
40,2019-09-16,2019-09-16,38.890
40,2019-09-17,2019-10-21,38.890
40,2019-10-22,2019-10-25,32.990
40,2019-10-26,2019-10-27,38.890
40,2019-10-28,2019-11-05,29.990
40,2019-11-06,2019-11-10,34.990
40,2019-11-11,2019-11-12,24.990
40,2019-11-13,2019-11-26,34.990
40,2019-11-27,2019-12-08,29.990
40,2019-12-09,2019-12-17,29.990
40,2019-12-18,2020-09-17,34.990
40,2020-09-18,2020-10-11,39.990
40,2020-10-12,2020-10-14,29.990
40,2020-10-15,2020-11-08,39.990
40,2020-11-09,2020-11-12,34.990
40,2020-11-13,2020-11-15,34.990
40,2020-11-16,2020-11-23,39.990
40,2020-11-24,2020-11-28,29.990
40,2020-11-29,2021-07-20,39.990
40,2021-07-21,9999-12-31,41.990
41,2018-07-31,2019-09-15,129.990
41,2019-09-16,2019-09-22,103.990
41,2019-09-23,2019-09-29,103.990
41,2019-09-30,2020-08-26,129.990
41,2020-08-27,2020-09-20,99.990
41,2020-09-21,2020-09-27,89.990
41,2020-09-28,2020-10-04,89.990
41,2020-10-05,2020-10-11,89.990
41,2020-10-12,2020-10-18,89.990
41,2020-10-19,2020-10-27,89.990
41,2020-10-28,2020-11-01,89.990
41,2020-11-02,2020-11-12,89.990
41,2020-11-13,2020-11-23,99.990
41,2020-11-24,2020-11-28,89.990
41,2020-11-29,2020-12-05,89.990
41,2020-12-06,2020-12-07,99.990
41,2020-12-08,2020-12-12,89.990
41,2020-12-13,2020-12-18,89.990
41,2020-12-19,2020-12-24,89.990
41,2020-12-25,2021-01-05,99.990
41,2021-01-06,2021-01-10,89.990
41,2021-01-11,2021-01-26,99.990
41,2021-01-27,2021-01-31,89.990
41,2021-02-01,2021-02-09,99.990
41,2021-02-10,2021-02-15,89.990
41,2021-02-16,2021-02-28,99.990
41,2021-03-01,2021-03-31,89.990
41,2021-04-01,9999-12-31,99.990
42,2019-09-09,2019-09-15,351.990
42,2019-09-16,2019-09-22,316.790
42,2019-09-23,2019-09-24,316.790
42,2019-09-25,2019-09-29,299.190
42,2019-09-30,2019-10-03,396.990
42,2019-10-04,2019-10-08,357.290
42,2019-10-09,2019-10-13,396.990
42,2019-10-14,2019-10-20,357.290
42,2019-10-21,2019-10-27,357.290
42,2019-10-28,2019-10-29,357.290
42,2019-10-30,2019-10-31,396.990
42,2019-11-01,2019-11-05,357.290
42,2019-11-06,2019-11-10,357.290
42,2019-11-11,2019-11-19,357.290
42,2019-11-20,2019-11-24,359.990
42,2019-11-25,2019-11-26,339.990
42,2019-11-27,2019-12-01,359.990
42,2019-12-02,2019-12-08,359.990
42,2019-12-09,2019-12-10,359.990
42,2019-12-11,2019-12-17,359.990
42,2019-12-18,2019-12-24,359.990
42,2019-12-25,2019-12-25,299.990
42,2019-12-26,2019-12-31,299.990
42,2020-01-01,2020-01-07,299.990
42,2020-01-08,2020-01-12,299.990
42,2020-01-13,2020-01-19,359.990
42,2020-01-20,2020-01-26,359.990
42,2020-01-27,2020-02-04,359.990
42,2020-02-05,2020-02-11,359.990
42,2020-02-12,2020-03-01,399.990
42,2020-03-02,2020-03-08,359.990
42,2020-03-09,2020-03-17,359.990
42,2020-03-18,2020-03-22,359.990
42,2020-03-23,2020-03-29,359.990
42,2020-03-30,2020-04-07,359.990
42,2020-04-08,2020-05-05,399.990
42,2020-05-06,2020-05-10,388.990
42,2020-05-11,2020-05-31,399.990
42,2020-06-01,2020-06-07,388.990
42,2020-06-08,2020-06-16,388.990
42,2020-06-17,2020-06-28,399.990
42,2020-06-29,2020-07-07,388.990
42,2020-07-08,2020-07-12,388.990
42,2020-07-13,2020-07-19,388.990
42,2020-07-20,2020-07-28,388.990
42,2020-07-29,2020-08-02,388.990
42,2020-08-03,2020-08-09,388.990
42,2020-08-10,2020-08-16,388.990
42,2020-08-17,2020-08-23,388.990
42,2020-08-24,2020-09-01,388.990
42,2020-09-02,2020-09-07,359.990
42,2020-09-08,2020-09-13,388.990
42,2020-09-14,2020-09-15,388.990
42,2020-09-16,2020-09-20,388.990
42,2020-09-21,2020-09-22,388.990
42,2020-09-23,2020-09-27,399.990
42,2020-09-28,2020-10-04,388.990
42,2020-10-05,2020-10-06,388.990
42,2020-10-07,2020-10-11,388.990
42,2020-10-12,2020-10-14,388.990
42,2020-10-15,2020-10-18,388.990
42,2020-10-19,2020-10-20,388.990
42,2020-10-21,2020-10-27,388.990
42,2020-10-28,2020-11-01,359.990
42,2020-11-02,2020-11-03,388.990
42,2020-11-04,2020-11-08,359.990
42,2020-11-09,2020-11-12,359.990
42,2020-11-13,2020-11-15,359.990
42,2020-11-16,2020-11-17,359.990
42,2020-11-18,2020-11-23,359.990
42,2020-11-24,2020-11-28,359.990
42,2020-11-29,2020-12-05,388.990
42,2020-12-06,2020-12-07,359.990
42,2020-12-08,2020-12-12,359.990
42,2020-12-13,2020-12-18,359.990
42,2020-12-19,2020-12-31,359.990
42,2021-01-01,2021-01-10,359.990
42,2021-01-11,2021-01-17,359.990
42,2021-01-18,2021-01-26,359.990
42,2021-01-27,2021-01-31,388.990
42,2021-02-01,2021-02-07,359.990
42,2021-02-08,2021-02-09,359.990
42,2021-02-10,2021-02-15,399.990
42,2021-02-16,2021-02-21,359.990
42,2021-02-22,2021-02-28,359.990
42,2021-03-01,2021-03-02,388.990
42,2021-03-03,2021-03-07,399.990
42,2021-03-08,2021-03-09,388.990
42,2021-03-10,2021-03-14,388.990
42,2021-03-15,2021-03-16,388.990
42,2021-03-17,2021-03-21,388.990
42,2021-03-22,2021-04-01,399.990
42,2021-04-02,2021-04-11,449.990
42,2021-04-12,2021-04-18,410.990
42,2021-04-19,2021-04-27,410.990
42,2021-04-28,2021-05-02,449.990
42,2021-05-03,2021-05-09,410.990
42,2021-05-10,2021-05-20,404.990
42,2021-05-21,2021-05-25,449.990
42,2021-05-26,2021-05-31,410.990
42,2021-06-01,2021-06-06,449.990
42,2021-06-07,2021-06-13,410.990
42,2021-06-14,2021-06-15,410.990
42,2021-06-16,2021-06-20,449.990
42,2021-06-21,2021-06-22,410.990
42,2021-06-23,2021-06-27,410.990
42,2021-06-28,2021-08-31,449.990
43,2019-08-21,2019-10-21,245.000
43,2019-10-22,2019-10-23,260.690
43,2019-10-24,2019-10-31,247.820
43,2019-11-01,2019-11-26,249.990
43,2019-11-27,2019-12-01,224.990
43,2019-12-02,2019-12-08,224.990
43,2019-12-09,2019-12-10,212.490
43,2019-12-11,2019-12-17,212.490
43,2019-12-18,2019-12-24,224.990
43,2019-12-25,2019-12-25,224.990
43,2019-12-26,2019-12-31,224.990
43,2020-01-01,2020-01-12,249.990
43,2020-01-13,2020-01-19,245.000
43,2020-01-20,2020-01-26,249.990
43,2020-01-27,2020-02-04,245.000
43,2020-02-05,2020-02-26,249.990
43,2020-02-27,2020-03-08,199.990
43,2020-03-09,2020-03-17,179.990
43,2020-03-18,2020-03-22,179.990
43,2020-03-23,2020-03-29,179.990
43,2020-03-30,2020-04-07,179.990
43,2020-04-08,2020-04-19,199.990
43,2020-04-20,2020-04-28,179.990
43,2020-04-29,2020-05-05,199.990
43,2020-05-06,2020-05-10,185.000
43,2020-05-11,2020-05-19,185.000
43,2020-05-20,2020-05-31,199.990
43,2020-06-01,2020-06-07,185.000
43,2020-06-08,2020-06-16,185.000
43,2020-06-17,2020-06-21,199.990
43,2020-06-22,2020-06-28,179.990
43,2020-06-29,2020-07-07,185.000
43,2020-07-08,2020-07-12,185.000
43,2020-07-13,2020-07-19,185.000
43,2020-07-20,2020-07-28,199.990
43,2020-07-29,2020-08-02,179.990
43,2020-08-03,2020-08-05,199.990
43,2020-08-06,2020-08-23,189.990
43,2020-08-24,2020-09-01,185.000
43,2020-09-02,2020-09-15,189.990
43,2020-09-16,2020-09-20,185.000
43,2020-09-21,2020-09-27,189.990
43,2020-09-28,2020-10-04,185.000
43,2020-10-05,2020-10-06,185.000
43,2020-10-07,2020-10-11,185.000
43,2020-10-12,2020-10-14,185.000
43,2020-10-15,2020-10-18,185.000
43,2020-10-19,2020-10-20,185.000
43,2020-10-21,2020-10-27,185.000
43,2020-10-28,2020-11-01,185.000
43,2020-11-02,2020-11-03,185.000
43,2020-11-04,2020-11-08,185.000
43,2020-11-09,2020-11-12,185.000
43,2020-11-13,2020-11-15,170.990
43,2020-11-16,2020-11-17,170.990
43,2020-11-18,2020-11-23,170.990
43,2020-11-24,2020-11-28,185.000
43,2020-11-29,2020-12-05,189.990
43,2020-12-06,2020-12-07,185.000
43,2020-12-08,2020-12-12,185.000
43,2020-12-13,2020-12-18,170.990
43,2020-12-19,2020-12-31,170.990
43,2021-01-01,2021-01-10,185.000
43,2021-01-11,2021-01-17,185.000
43,2021-01-18,2021-01-26,185.000
43,2021-01-27,2021-01-31,189.990
43,2021-02-01,2021-02-07,185.000
43,2021-02-08,2021-02-09,170.990
43,2021-02-10,2021-02-15,170.990
43,2021-02-16,2021-03-30,189.990
43,2021-03-31,2021-04-05,185.000
43,2021-04-06,2021-05-02,189.990
43,2021-05-03,2021-05-09,185.000
43,2021-05-10,2021-06-10,189.990
43,2021-06-11,2021-06-13,219.990
43,2021-06-14,2021-06-15,185.000
43,2021-06-16,2021-06-20,219.990
43,2021-06-21,2021-06-22,210.000
43,2021-06-23,2021-07-07,219.990
43,2021-07-08,9999-12-31,229.990
44,2019-08-05,2019-09-15,349.990
44,2019-09-16,2019-09-22,299.990
44,2019-09-23,2020-02-04,349.990
44,2020-02-05,2020-02-11,299.990
44,2020-02-12,2020-02-17,299.990
44,2020-02-18,2020-02-23,299.990
44,2020-02-24,2020-02-25,299.990
44,2020-02-26,2020-03-01,299.990
44,2020-03-02,2020-03-03,299.990
44,2020-03-04,2020-03-08,299.990
44,2020-03-09,2020-03-17,299.990
44,2020-03-18,2020-03-22,299.990
44,2020-03-23,2020-03-29,349.990
44,2020-03-30,2020-04-07,299.990
44,2020-04-08,2020-04-13,299.990
44,2020-04-14,2020-04-19,299.990
44,2020-04-20,2020-04-28,299.990
44,2020-04-29,2020-05-05,349.990
44,2020-05-06,2020-05-10,299.990
44,2020-05-11,2020-05-12,299.990
44,2020-05-13,2020-05-14,299.990
44,2020-05-15,2020-05-19,299.990
44,2020-05-20,2020-05-25,299.990
44,2020-05-26,2020-05-31,349.990
44,2020-06-01,2020-06-07,299.990
44,2020-06-08,2020-06-16,299.990
44,2020-06-17,2020-06-21,299.990
44,2020-06-22,2020-07-05,299.990
44,2020-07-06,2020-07-07,349.990
44,2020-07-08,2020-07-12,299.990
44,2020-07-13,2020-07-19,299.990
44,2020-07-20,2020-07-28,349.990
44,2020-07-29,2020-08-02,299.990
44,2020-08-03,2020-09-15,349.990
44,2020-09-16,2020-09-20,299.990
44,2020-09-21,2020-09-29,349.990
44,2020-09-30,2020-10-04,299.990
44,2020-10-05,2020-10-11,299.990
44,2020-10-12,2020-10-18,299.990
44,2020-10-19,2020-10-27,299.990
44,2020-10-28,2020-11-03,299.990
44,2020-11-04,2021-03-07,349.990
44,2021-03-08,2021-03-09,299.990
44,2021-03-10,2021-03-16,349.990
44,2021-03-17,2021-03-21,299.990
44,2021-03-22,2021-03-23,349.990
44,2021-03-24,2021-03-28,299.990
44,2021-03-29,2021-03-30,349.990
44,2021-03-31,2021-04-05,299.990
44,2021-04-06,2021-04-11,299.990
44,2021-04-12,2021-04-27,299.990
44,2021-04-28,2021-06-15,349.990
44,2021-06-16,2021-06-20,299.990
44,2021-06-21,2021-06-22,299.990
44,2021-06-23,2021-07-20,349.990
44,2021-07-21,2021-08-31,379.990
45,2019-07-30,2019-09-22,343.990
45,2019-09-23,2019-09-24,429.990
45,2019-09-25,2019-10-08,386.990
45,2019-10-09,2019-11-10,429.990
45,2019-11-11,2019-11-12,343.990
45,2019-11-13,2019-11-19,429.990
45,2019-11-20,2019-11-24,365.490
45,2019-11-25,2019-11-25,429.990
45,2019-11-26,2019-12-08,329.990
45,2019-12-09,2019-12-17,386.990
45,2019-12-18,2019-12-24,429.990
45,2019-12-25,2019-12-31,343.990
45,2020-01-01,2020-03-28,429.990
45,2020-03-29,2020-04-07,386.990
45,2020-04-08,2020-10-11,429.990
45,2020-10-12,2020-10-14,365.490
45,2020-10-15,2020-11-08,429.990
45,2020-11-09,2020-11-12,343.990
45,2020-11-13,2020-11-28,429.990
45,2020-11-29,2020-12-05,365.490
45,2020-12-06,2021-05-10,429.990
45,2021-05-11,9999-12-31,479.990
46,2019-10-15,2019-11-10,119.990
46,2019-11-11,2019-11-19,95.990
46,2019-11-20,2019-11-24,95.990
46,2019-11-25,2019-11-26,95.990
46,2019-11-27,2019-12-01,101.990
46,2019-12-02,2019-12-13,119.990
46,2019-12-14,2019-12-17,101.990
46,2019-12-18,2019-12-31,95.990
46,2020-01-01,2020-07-15,119.990
46,2020-07-16,2020-11-18,129.990
46,2020-11-19,2020-11-23,103.990
46,2020-11-24,2020-11-28,110.490
46,2020-11-29,9999-12-31,129.990
47,2019-02-18,2019-10-27,199.990
47,2019-10-28,2019-11-05,149.990
47,2019-11-06,2019-11-10,149.990
47,2019-11-11,2019-11-19,149.990
47,2019-11-20,2019-11-26,199.990
47,2019-11-27,2019-12-01,149.990
47,2019-12-02,2019-12-10,149.990
47,2019-12-11,2019-12-17,149.990
47,2019-12-18,2019-12-31,149.990
47,2020-01-01,2020-01-07,149.990
47,2020-01-08,2020-01-12,169.990
47,2020-01-13,2020-01-19,139.990
47,2020-01-20,2020-01-24,149.990
47,2020-01-25,2020-02-04,159.990
47,2020-02-05,2020-02-11,159.990
47,2020-02-12,2020-02-17,149.990
47,2020-02-18,2020-02-23,149.990
47,2020-02-24,2020-09-15,199.990
47,2020-09-16,2020-09-20,159.990
47,2020-09-21,2020-09-22,199.990
47,2020-09-23,2020-09-27,159.990
47,2020-09-28,2020-10-11,199.990
47,2020-10-12,2020-10-18,159.990
47,2020-10-19,2020-10-27,159.990
47,2020-10-28,2020-11-03,159.990
47,2020-11-04,2020-11-08,199.990
47,2020-11-09,2020-11-12,159.990
47,2020-11-13,2020-11-15,169.990
47,2020-11-16,2020-11-17,159.990
47,2020-11-18,2020-11-23,159.990
47,2020-11-24,2020-11-28,159.990
47,2020-11-29,2020-12-05,159.990
47,2020-12-06,2020-12-07,199.990
47,2020-12-08,2020-12-12,149.990
47,2020-12-13,2020-12-18,149.990
47,2020-12-19,2020-12-24,149.990
47,2020-12-25,2020-12-31,169.990
47,2021-01-01,2021-01-05,169.990
47,2021-01-06,2021-01-10,169.990
47,2021-01-11,2021-01-17,199.990
47,2021-01-18,2021-01-26,169.990
47,2021-01-27,2021-01-31,169.990
47,2021-02-01,2021-02-09,169.990
47,2021-02-10,2021-02-15,169.990
47,2021-02-16,9999-12-31,199.990
48,2019-01-22,2020-07-19,89.990
48,2020-07-20,2020-07-28,71.990
48,2020-07-29,2020-08-02,71.990
48,2020-08-03,2020-08-16,89.990
48,2020-08-17,2020-08-23,71.990
48,2020-08-24,2020-09-01,71.990
48,2020-09-02,2021-03-26,89.990
48,2021-03-27,2021-05-04,99.990
48,2021-05-05,2021-05-09,89.990
48,2021-05-10,2021-05-20,99.990
48,2021-05-21,2021-05-25,89.990
48,2021-05-26,2021-05-31,89.990
48,2021-06-01,2021-06-06,89.990
48,2021-06-07,2021-06-13,89.990
48,2021-06-14,2021-06-15,89.990
48,2021-06-16,2021-06-20,99.990
48,2021-06-21,2021-06-22,89.990
48,2021-06-23,9999-12-31,99.990
49,2019-08-26,2019-11-19,169.990
49,2019-11-20,2019-11-24,149.990
49,2019-11-25,2019-11-26,149.990
49,2019-11-27,2020-01-24,169.990
49,2020-01-25,2020-02-04,149.990
49,2020-02-05,2020-02-11,149.990
49,2020-02-12,2020-02-17,149.990
49,2020-02-18,2020-11-01,169.990
49,2020-11-02,2020-11-12,159.990
49,2020-11-13,2020-11-15,169.990
49,2020-11-16,2020-11-17,152.990
49,2020-11-18,2020-11-23,152.990
49,2020-11-24,2020-11-28,152.990
49,2020-11-29,2020-12-05,152.990
49,2020-12-06,2021-06-17,169.990
49,2021-06-18,9999-12-31,219.990
50,2019-07-08,2019-09-24,449.990
50,2019-09-25,2019-09-29,404.990
50,2019-09-30,2019-11-10,449.990
50,2019-11-11,2019-11-19,404.990
50,2019-11-20,2019-11-26,449.990
50,2019-11-27,2019-12-01,404.990
50,2019-12-02,2019-12-10,404.990
50,2019-12-11,2020-01-12,449.990
50,2020-01-13,2020-01-19,429.990
50,2020-01-20,2020-03-22,449.990
50,2020-03-23,2020-03-29,404.990
50,2020-03-30,2020-04-07,404.990
50,2020-04-08,2020-06-07,449.990
50,2020-06-08,2020-06-16,429.990
50,2020-06-17,2020-06-21,449.990
50,2020-06-22,2020-06-28,404.990
50,2020-06-29,2020-08-23,449.990
50,2020-08-24,2020-09-01,429.990
50,2020-09-02,2020-09-15,449.990
50,2020-09-16,2020-09-20,429.990
50,2020-09-21,2020-09-27,449.990
50,2020-09-28,2020-10-04,429.990
50,2020-10-05,2020-10-06,429.990
50,2020-10-07,2020-10-11,429.990
50,2020-10-12,2020-10-14,429.990
50,2020-10-15,2020-10-18,429.990
50,2020-10-19,2020-10-20,429.990
50,2020-10-21,2020-10-27,429.990
50,2020-10-28,2020-11-01,429.990
50,2020-11-02,2020-11-03,449.990
50,2020-11-04,2020-11-08,429.990
50,2020-11-09,2020-11-12,429.990
50,2020-11-13,2020-11-15,404.990
50,2020-11-16,2020-11-17,404.990
50,2020-11-18,2020-11-23,404.990
50,2020-11-24,2020-11-28,429.990
50,2020-11-29,2020-12-05,449.990
50,2020-12-06,2020-12-07,429.990
50,2020-12-08,2020-12-12,429.990
50,2020-12-13,2020-12-18,404.990
50,2020-12-19,2020-12-31,404.990
50,2021-01-01,2021-01-10,539.990
50,2021-01-11,2021-01-17,539.990
50,2021-01-18,2021-02-07,599.990
50,2021-02-08,2021-02-09,539.990
50,2021-02-10,2021-02-15,539.990
50,2021-02-16,2021-04-21,599.990
50,2021-04-22,2021-06-20,479.990
50,2021-06-21,2021-06-22,439.990
50,2021-06-23,9999-12-31,479.990
51,2019-09-09,2019-09-15,149.990
51,2019-09-16,2019-09-22,134.990
51,2019-09-23,2019-09-24,134.990
51,2019-09-25,2019-09-29,127.490
51,2019-09-30,2019-10-03,149.990
51,2019-10-04,2019-10-08,134.990
51,2019-10-09,2019-10-13,149.990
51,2019-10-15,2019-10-20,134.990
51,2019-10-21,2019-10-27,134.990
51,2019-10-28,2019-10-29,134.990
51,2019-10-30,2019-10-31,149.990
51,2019-11-01,2019-11-05,134.990
51,2019-11-06,2019-11-10,134.990
51,2019-11-11,2019-11-19,134.990
51,2019-11-20,2019-11-24,134.990
51,2019-11-25,2019-11-26,127.490
51,2019-11-27,2019-12-01,134.990
51,2019-12-02,2019-12-08,134.990
51,2019-12-09,2019-12-10,134.990
51,2019-12-11,2019-12-17,134.990
51,2019-12-18,2019-12-24,134.990
51,2019-12-25,2019-12-25,119.990
51,2019-12-26,2019-12-31,119.990
51,2020-01-01,2020-01-07,127.490
51,2020-01-08,2020-01-12,134.990
51,2020-01-13,2020-01-19,134.990
51,2020-01-20,2020-01-26,134.990
51,2020-01-27,2020-02-04,134.990
51,2020-02-05,2020-02-11,134.990
51,2020-02-12,2020-03-01,149.990
51,2020-03-02,2020-03-08,134.990
51,2020-03-09,2020-03-17,134.990
51,2020-03-18,2020-03-22,134.990
51,2020-03-23,2020-03-29,134.990
51,2020-03-30,2020-04-07,134.990
51,2020-04-08,2020-05-05,149.990
51,2020-05-06,2020-05-10,134.990
51,2020-05-11,2020-05-31,149.990
51,2020-06-01,2020-06-07,134.990
51,2020-06-08,2020-06-16,134.990
51,2020-06-17,2020-06-28,149.990
51,2020-06-29,2020-07-07,134.990
51,2020-07-08,2020-07-12,134.990
51,2020-07-13,2020-07-19,134.990
51,2020-07-20,2020-07-28,134.990
51,2020-07-29,2020-08-02,134.990
51,2020-08-03,2020-08-09,134.990
51,2020-08-10,2020-08-16,134.990
51,2020-08-17,2020-08-23,134.990
